  Freq              AMPL              PHASE          REAL          IMAG
 0.1320000E+02   0.1001924E+01  -0.1136688E+00   0.1001922E+01  -0.1987710E-02
 0.1340000E+02   0.1002333E+01  -0.1249741E+00   0.1002331E+01  -0.2186297E-02
 0.1360000E+02   0.1002711E+01  -0.1415956E+00   0.1002708E+01  -0.2478005E-02
 0.1380000E+02   0.1003021E+01  -0.1644685E+00   0.1003017E+01  -0.2879184E-02
 0.1400000E+02   0.1003203E+01  -0.1933601E+00   0.1003197E+01  -0.3385574E-02
 0.1420000E+02   0.1003194E+01  -0.2257483E+00   0.1003186E+01  -0.3952624E-02
 0.1440000E+02   0.1002942E+01  -0.2573786E+00   0.1002932E+01  -0.4505305E-02
 0.1460000E+02   0.1002403E+01  -0.2804722E+00   0.1002391E+01  -0.4906907E-02
 0.1480000E+02   0.1001677E+01  -0.2817486E+00   0.1001665E+01  -0.4925666E-02
 0.1500000E+02   0.1001091E+01  -0.2576903E+00   0.1001081E+01  -0.4502435E-02
 0.1520000E+02   0.1000866E+01  -0.2220395E+00   0.1000858E+01  -0.3878665E-02
 0.1540000E+02   0.1000954E+01  -0.1889296E+00   0.1000949E+01  -0.3300585E-02
 0.1560000E+02   0.1001221E+01  -0.1638071E+00   0.1001217E+01  -0.2862461E-02
 0.1580000E+02   0.1001564E+01  -0.1466699E+00   0.1001560E+01  -0.2563873E-02
 0.1600000E+02   0.1001924E+01  -0.1359088E+00   0.1001922E+01  -0.2376619E-02
 0.1620000E+02   0.1002273E+01  -0.1297019E+00   0.1002270E+01  -0.2268869E-02
 0.1640000E+02   0.1002598E+01  -0.1262255E+00   0.1002595E+01  -0.2208772E-02
 0.1660000E+02   0.1002904E+01  -0.1239761E+00   0.1002902E+01  -0.2170073E-02
 0.1680000E+02   0.1003208E+01  -0.1223178E+00   0.1003206E+01  -0.2141696E-02
 0.1700000E+02   0.1003522E+01  -0.1214564E+00   0.1003520E+01  -0.2127278E-02
 0.1720000E+02   0.1003847E+01  -0.1218083E+00   0.1003844E+01  -0.2134132E-02
 0.1740000E+02   0.1004179E+01  -0.1235825E+00   0.1004177E+01  -0.2165934E-02
 0.1760000E+02   0.1004517E+01  -0.1267980E+00   0.1004515E+01  -0.2223038E-02
 0.1780000E+02   0.1004859E+01  -0.1314255E+00   0.1004856E+01  -0.2304951E-02
 0.1800000E+02   0.1005203E+01  -0.1374742E+00   0.1005200E+01  -0.2411860E-02
 0.1820000E+02   0.1005551E+01  -0.1450225E+00   0.1005548E+01  -0.2545169E-02
 0.1840000E+02   0.1005903E+01  -0.1542216E+00   0.1005899E+01  -0.2707558E-02
 0.1860000E+02   0.1006255E+01  -0.1652815E+00   0.1006251E+01  -0.2902746E-02
 0.1880000E+02   0.1006605E+01  -0.1784366E+00   0.1006600E+01  -0.3134872E-02
 0.1900000E+02   0.1006948E+01  -0.1938847E+00   0.1006942E+01  -0.3407429E-02
 0.1920000E+02   0.1007275E+01  -0.2117303E+00   0.1007269E+01  -0.3722268E-02
 0.1940000E+02   0.1007580E+01  -0.2319750E+00   0.1007572E+01  -0.4079407E-02
 0.1960000E+02   0.1007853E+01  -0.2544382E+00   0.1007843E+01  -0.4475644E-02
 0.1980000E+02   0.1008086E+01  -0.2784672E+00   0.1008074E+01  -0.4899451E-02
 0.2000000E+02   0.1008289E+01  -0.3031347E+00   0.1008275E+01  -0.5334528E-02
 0.2020000E+02   0.1008490E+01  -0.3286252E+00   0.1008473E+01  -0.5784255E-02
 0.2040000E+02   0.1008709E+01  -0.3571602E+00   0.1008689E+01  -0.6287869E-02
 0.2060000E+02   0.1008929E+01  -0.3919800E+00   0.1008905E+01  -0.6902373E-02
 0.2080000E+02   0.1009092E+01  -0.4357589E+00   0.1009062E+01  -0.7674500E-02
 0.2100000E+02   0.1009109E+01  -0.4896291E+00   0.1009072E+01  -0.8623376E-02
 0.2120000E+02   0.1008867E+01  -0.5523334E+00   0.1008821E+01  -0.9725369E-02
 0.2140000E+02   0.1008247E+01  -0.6189919E+00   0.1008188E+01  -0.1089233E-01
 0.2160000E+02   0.1007160E+01  -0.6800892E+00   0.1007089E+01  -0.1195450E-01
 0.2180000E+02   0.1005613E+01  -0.7223522E+00   0.1005533E+01  -0.1267785E-01
 0.2200000E+02   0.1003752E+01  -0.7326329E+00   0.1003670E+01  -0.1283449E-01
 0.2220000E+02   0.1001849E+01  -0.7033934E+00   0.1001774E+01  -0.1229892E-01
 0.2240000E+02   0.1000212E+01  -0.6365681E+00   0.1000151E+01  -0.1111234E-01
 0.2260000E+02   0.9990757E+00  -0.5430092E+00   0.9990309E+00  -0.9468396E-02
 0.2280000E+02   0.9985270E+00  -0.4373464E+00   0.9984979E+00  -0.7621817E-02
 0.2300000E+02   0.9985263E+00  -0.3321297E+00   0.9985096E+00  -0.5788183E-02
 0.2320000E+02   0.9989773E+00  -0.2353566E+00   0.9989689E+00  -0.4103535E-02
 0.2340000E+02   0.9997826E+00  -0.1514428E+00   0.9997791E+00  -0.2642597E-02
 0.2360000E+02   0.1000859E+01  -0.8321608E-01   0.1000858E+01  -0.1453642E-02
 0.2380000E+02   0.1002126E+01  -0.3303734E-01   0.1002126E+01  -0.5778361E-03
 0.2400000E+02   0.1003485E+01  -0.2478967E-02   0.1003485E+01  -0.4341691E-04
 0.2420000E+02   0.1004824E+01   0.8854287E-02   0.1004824E+01   0.1552820E-03
 0.2440000E+02   0.1006040E+01   0.4054243E-02   0.1006040E+01   0.7118729E-04
 0.2460000E+02   0.1007065E+01  -0.1170199E-01   0.1007065E+01  -0.2056813E-03
 0.2480000E+02   0.1007880E+01  -0.3263242E-01   0.1007880E+01  -0.5740310E-03
 0.2500000E+02   0.1008504E+01  -0.5357740E-01   0.1008503E+01  -0.9430540E-03
 0.2520000E+02   0.1008989E+01  -0.7057929E-01   0.1008988E+01  -0.1242913E-02
 0.2540000E+02   0.1009408E+01  -0.8130169E-01   0.1009407E+01  -0.1432332E-02
 0.2560000E+02   0.1009851E+01  -0.8575614E-01   0.1009849E+01  -0.1511470E-02
 0.2580000E+02   0.1010392E+01  -0.8692748E-01   0.1010391E+01  -0.1532937E-02
 0.2600000E+02   0.1011061E+01  -0.9004572E-01   0.1011059E+01  -0.1588976E-02
 0.2620000E+02   0.1011815E+01  -0.1000269E+00   0.1011814E+01  -0.1766425E-02
 0.2640000E+02   0.1012574E+01  -0.1188651E+00   0.1012572E+01  -0.2100671E-02
 0.2660000E+02   0.1013259E+01  -0.1452315E+00   0.1013256E+01  -0.2568375E-02
 0.2680000E+02   0.1013832E+01  -0.1760859E+00   0.1013827E+01  -0.3115783E-02
 0.2700000E+02   0.1014287E+01  -0.2083476E+00   0.1014280E+01  -0.3688296E-02
 0.2720000E+02   0.1014641E+01  -0.2396256E+00   0.1014632E+01  -0.4243478E-02
 0.2740000E+02   0.1014925E+01  -0.2684140E+00   0.1014913E+01  -0.4754608E-02
 0.2760000E+02   0.1015171E+01  -0.2941924E+00   0.1015158E+01  -0.5212503E-02
 0.2780000E+02   0.1015413E+01  -0.3173685E+00   0.1015397E+01  -0.5624470E-02
 0.2800000E+02   0.1015671E+01  -0.3390108E+00   0.1015653E+01  -0.6009540E-02
