  Freq              AMPL              PHASE          REAL          IMAG
 0.2220000E+02   0.1534046E+01  -0.1840704E+02   0.1455559E+01  -0.4843988E+00
 0.2240000E+02   0.1561405E+01  -0.2047560E+02   0.1462758E+01  -0.5461928E+00
 0.2260000E+02   0.1588955E+01  -0.2288393E+02   0.1463895E+01  -0.6178898E+00
 0.2280000E+02   0.1614880E+01  -0.2571313E+02   0.1454971E+01  -0.7006408E+00
 0.2300000E+02   0.1636069E+01  -0.2903857E+02   0.1430404E+01  -0.7941450E+00
 0.2320000E+02   0.1647988E+01  -0.3291459E+02   0.1383456E+01  -0.8954973E+00
 0.2340000E+02   0.1644783E+01  -0.3735457E+02   0.1307432E+01  -0.9979653E+00
 0.2360000E+02   0.1619889E+01  -0.4230334E+02   0.1198056E+01  -0.1090275E+01
 0.2380000E+02   0.1567511E+01  -0.4760682E+02   0.1056839E+01  -0.1157663E+01
 0.2400000E+02   0.1484904E+01  -0.5299504E+02   0.8937403E+00  -0.1185820E+01
 0.2420000E+02   0.1374414E+01  -0.5809865E+02   0.7263206E+00  -0.1166822E+01
 0.2440000E+02   0.1243755E+01  -0.6250358E+02   0.5742334E+00  -0.1103260E+01
 0.2460000E+02   0.1103939E+01  -0.6582094E+02   0.4521621E+00  -0.1007091E+01
 0.2480000E+02   0.9661240E+00  -0.6773822E+02   0.3660053E+00  -0.8941117E+00
 0.2500000E+02   0.8392490E+00  -0.6803936E+02   0.3138536E+00  -0.7783539E+00
 0.2520000E+02   0.7292428E+00  -0.6661323E+02   0.2894627E+00  -0.6693328E+00
 0.2540000E+02   0.6393017E+00  -0.6347939E+02   0.2854608E+00  -0.5720304E+00
 0.2560000E+02   0.5704326E+00  -0.5883576E+02   0.2951949E+00  -0.4881120E+00
 0.2580000E+02   0.5218385E+00  -0.5308749E+02   0.3134135E+00  -0.4172378E+00
 0.2600000E+02   0.4912342E+00  -0.4679243E+02   0.3363203E+00  -0.3580499E+00
 0.2620000E+02   0.4753479E+00  -0.4051658E+02   0.3613680E+00  -0.3088184E+00
 0.2640000E+02   0.4706103E+00  -0.3468791E+02   0.3869659E+00  -0.2678272E+00
 0.2660000E+02   0.4737637E+00  -0.2953771E+02   0.4121893E+00  -0.2335638E+00
 0.2680000E+02   0.4821892E+00  -0.2513106E+02   0.4365445E+00  -0.2047811E+00
 0.2700000E+02   0.4939564E+00  -0.2143276E+02   0.4597978E+00  -0.1804961E+00
 0.2720000E+02   0.5077050E+00  -0.1836442E+02   0.4818485E+00  -0.1599574E+00
 0.2740000E+02   0.5224755E+00  -0.1583715E+02   0.5026430E+00  -0.1425857E+00
 0.2760000E+02   0.5375778E+00  -0.1376442E+02   0.5221398E+00  -0.1279060E+00
 0.2780000E+02   0.5525218E+00  -0.1206662E+02   0.5403139E+00  -0.1155041E+00
 0.2800000E+02   0.5669781E+00  -0.1067384E+02   0.5571679E+00  -0.1050145E+00
 0.2820000E+02   0.5807383E+00  -0.9527341E+01   0.5727280E+00  -0.9612277E-01
 0.2840000E+02   0.5936739E+00  -0.8579201E+01   0.5870311E+00  -0.8856214E-01
 0.2860000E+02   0.6057042E+00  -0.7790336E+01   0.6001140E+00  -0.8210227E-01
 0.2880000E+02   0.6167749E+00  -0.7128282E+01   0.6120078E+00  -0.7653640E-01
 0.2900000E+02   0.6268466E+00  -0.6564895E+01   0.6227364E+00  -0.7166643E-01
 0.2920000E+02   0.6358932E+00  -0.6073940E+01   0.6323234E+00  -0.6728501E-01
 0.2940000E+02   0.6439195E+00  -0.5629318E+01   0.6408141E+00  -0.6316344E-01
 0.2960000E+02   0.6509902E+00  -0.5205283E+01   0.6483055E+00  -0.5906070E-01
 0.2980000E+02   0.6572480E+00  -0.4778848E+01   0.6549632E+00  -0.5475531E-01
 0.3000000E+02   0.6629054E+00  -0.4332685E+01   0.6610110E+00  -0.5008090E-01
 0.3020000E+02   0.6682176E+00  -0.3856840E+01   0.6667043E+00  -0.4494681E-01
 0.3040000E+02   0.6734517E+00  -0.3349166E+01   0.6723015E+00  -0.3934351E-01
 0.3060000E+02   0.6788550E+00  -0.2814991E+01   0.6780358E+00  -0.3333931E-01
 0.3080000E+02   0.6846212E+00  -0.2265572E+01   0.6840860E+00  -0.2706403E-01
 0.3100000E+02   0.6908689E+00  -0.1714983E+01   0.6905595E+00  -0.2067606E-01
 0.3120000E+02   0.6976458E+00  -0.1176554E+01   0.6974987E+00  -0.1432496E-01
 0.3140000E+02   0.7049557E+00  -0.6607362E+00   0.7049088E+00  -0.8129384E-02
 0.3160000E+02   0.7127917E+00  -0.1751796E+00   0.7127883E+00  -0.2179329E-02
 0.3180000E+02   0.7211551E+00   0.2735663E+00   0.7211469E+00   0.3443237E-02
 0.3200000E+02   0.7300542E+00   0.6779562E+00   0.7300031E+00   0.8638215E-02
 0.3220000E+02   0.7394819E+00   0.1028123E+01   0.7393629E+00   0.1326865E-01
 0.3240000E+02   0.7493819E+00   0.1312179E+01   0.7491854E+00   0.1716073E-01
 0.3260000E+02   0.7596176E+00   0.1518494E+01   0.7593508E+00   0.2012957E-01
 0.3280000E+02   0.7699633E+00   0.1639404E+01   0.7696481E+00   0.2202795E-01
 0.3300000E+02   0.7801318E+00   0.1674703E+01   0.7797986E+00   0.2279930E-01
 0.3320000E+02   0.7898324E+00   0.1632964E+01   0.7895116E+00   0.2250765E-01
 0.3340000E+02   0.7988328E+00   0.1529849E+01   0.7985481E+00   0.2132703E-01
 0.3360000E+02   0.8069984E+00   0.1384401E+01   0.8067629E+00   0.1949708E-01
 0.3380000E+02   0.8142953E+00   0.1215219E+01   0.8141122E+00   0.1726955E-01
 0.3400000E+02   0.8207698E+00   0.1037889E+01   0.8206351E+00   0.1486708E-01
 0.3420000E+02   0.8265174E+00   0.8639355E+00   0.8264235E+00   0.1246219E-01
 0.3440000E+02   0.8316561E+00   0.7009014E+00   0.8315939E+00   0.1017343E-01
 0.3460000E+02   0.8363056E+00   0.5530322E+00   0.8362666E+00   0.8072091E-02
 0.3480000E+02   0.8405757E+00   0.4221558E+00   0.8405529E+00   0.6193312E-02
 0.3500000E+02   0.8445618E+00   0.3085009E+00   0.8445495E+00   0.4547399E-02
 0.3520000E+02   0.8483438E+00   0.2113361E+00   0.8483380E+00   0.3129117E-02
 0.3540000E+02   0.8519883E+00   0.1294072E+00   0.8519861E+00   0.1924283E-02
 0.3560000E+02   0.8555517E+00   0.6120279E-01   0.8555512E+00   0.9138918E-03
 0.3580000E+02   0.8590829E+00   0.5081527E-02   0.8590829E+00   0.7619153E-04
 0.3600000E+02   0.8626266E+00  -0.4072722E-01   0.8626263E+00  -0.6131757E-03
 0.3620000E+02   0.8662254E+00  -0.7824585E-01   0.8662246E+00  -0.1182958E-02
 0.3640000E+02   0.8699200E+00  -0.1099633E+00   0.8699184E+00  -0.1669568E-02
 0.3660000E+02   0.8737462E+00  -0.1390490E+00   0.8737436E+00  -0.2120461E-02
 0.3680000E+02   0.8777287E+00  -0.1694282E+00   0.8777248E+00  -0.2595511E-02
 0.3700000E+02   0.8818743E+00  -0.2055903E+00   0.8818686E+00  -0.3164359E-02
 0.3720000E+02   0.8861653E+00  -0.2520773E+00   0.8861568E+00  -0.3898742E-02
 0.3740000E+02   0.8905585E+00  -0.3127267E+00   0.8905452E+00  -0.4860742E-02
 0.3760000E+02   0.8949904E+00  -0.3899013E+00   0.8949697E+00  -0.6090417E-02
 0.3780000E+02   0.8993908E+00  -0.4840422E+00   0.8993587E+00  -0.7598080E-02
 0.3800000E+02   0.9036983E+00  -0.5938007E+00   0.9036498E+00  -0.9365561E-02
 0.3820000E+02   0.9078728E+00  -0.7167382E+00   0.9078017E+00  -0.1135669E-01
 0.3840000E+02   0.9118985E+00  -0.8502996E+00   0.9117980E+00  -0.1353256E-01
 0.3860000E+02   0.9157791E+00  -0.9926646E+00   0.9156417E+00  -0.1586532E-01
 0.3880000E+02   0.9195261E+00  -0.1143199E+01   0.9193431E+00  -0.1834571E-01
 0.3900000E+02   0.9231459E+00  -0.1302429E+01   0.9229074E+00  -0.2098285E-01
 0.3920000E+02   0.9266295E+00  -0.1471616E+01   0.9263239E+00  -0.2379743E-01
 0.3940000E+02   0.9299472E+00  -0.1652079E+01   0.9295606E+00  -0.2681059E-01
 0.3960000E+02   0.9330494E+00  -0.1844478E+01   0.9325660E+00  -0.3003174E-01
 0.3980000E+02   0.9358738E+00  -0.2048230E+01   0.9352759E+00  -0.3344882E-01
 0.4000000E+02   0.9383554E+00  -0.2261250E+01   0.9376247E+00  -0.3702376E-01
 0.4020000E+02   0.9404375E+00  -0.2480035E+01   0.9395567E+00  -0.4069392E-01
 0.4040000E+02   0.9420792E+00  -0.2699996E+01   0.9410334E+00  -0.4437794E-01
 0.4060000E+02   0.9432596E+00  -0.2915844E+01   0.9420384E+00  -0.4798277E-01
 0.4080000E+02   0.9439791E+00  -0.3121913E+01   0.9425782E+00  -0.5140977E-01
 0.4100000E+02   0.9442603E+00  -0.3312402E+01   0.9426828E+00  -0.5455948E-01
 0.4120000E+02   0.9441496E+00  -0.3481611E+01   0.9424070E+00  -0.5733650E-01
 0.4140000E+02   0.9437188E+00  -0.3624292E+01   0.9418313E+00  -0.5965591E-01
 0.4160000E+02   0.9430648E+00  -0.3736126E+01   0.9410605E+00  -0.6145151E-01
 0.4180000E+02   0.9423061E+00  -0.3814278E+01   0.9402188E+00  -0.6268460E-01
 0.4200000E+02   0.9415749E+00  -0.3857899E+01   0.9394413E+00  -0.6335120E-01
 0.4220000E+02   0.9410056E+00  -0.3868449E+01   0.9388616E+00  -0.6348578E-01
 0.4240000E+02   0.9407215E+00  -0.3849732E+01   0.9385988E+00  -0.6316000E-01
 0.4260000E+02   0.9408211E+00  -0.3807559E+01   0.9387445E+00  -0.6247573E-01
 0.4280000E+02   0.9413686E+00  -0.3749060E+01   0.9393541E+00  -0.6155305E-01
 0.4300000E+02   0.9423893E+00  -0.3681786E+01   0.9404442E+00  -0.6051559E-01
 0.4320000E+02   0.9438724E+00  -0.3612809E+01   0.9419966E+00  -0.5947683E-01
 0.4340000E+02   0.9457793E+00  -0.3548055E+01   0.9439664E+00  -0.5853018E-01
 0.4360000E+02   0.9480538E+00  -0.3491957E+01   0.9462936E+00  -0.5774446E-01
 0.4380000E+02   0.9506326E+00  -0.3447432E+01   0.9489123E+00  -0.5716415E-01
 0.4400000E+02   0.9534532E+00  -0.3416080E+01   0.9517591E+00  -0.5681296E-01
 0.4420000E+02   0.9564589E+00  -0.3398479E+01   0.9547769E+00  -0.5669876E-01
 0.4440000E+02   0.9596010E+00  -0.3394507E+01   0.9579174E+00  -0.5681862E-01
 0.4460000E+02   0.9628396E+00  -0.3403605E+01   0.9611412E+00  -0.5716300E-01
 0.4480000E+02   0.9661422E+00  -0.3424980E+01   0.9644166E+00  -0.5771886E-01
 0.4500000E+02   0.9694830E+00  -0.3457733E+01   0.9677182E+00  -0.5847166E-01
 0.4520000E+02   0.9728409E+00  -0.3500934E+01   0.9710254E+00  -0.5940634E-01
 0.4540000E+02   0.9761983E+00  -0.3553634E+01   0.9743213E+00  -0.6050756E-01
 0.4560000E+02   0.9795401E+00  -0.3614864E+01   0.9775913E+00  -0.6175944E-01
 0.4580000E+02   0.9828537E+00  -0.3683596E+01   0.9808232E+00  -0.6314500E-01
 0.4600000E+02   0.9861285E+00  -0.3758714E+01   0.9840073E+00  -0.6464554E-01
 0.4620000E+02   0.9893566E+00  -0.3838979E+01   0.9871366E+00  -0.6624010E-01
 0.4640000E+02   0.9925343E+00  -0.3923018E+01   0.9902086E+00  -0.6790531E-01
 0.4660000E+02   0.9956629E+00  -0.4009336E+01   0.9932262E+00  -0.6961578E-01
 0.4680000E+02   0.9987508E+00  -0.4096379E+01   0.9961993E+00  -0.7134517E-01
 0.4700000E+02   0.1001815E+01  -0.4182638E+01   0.9991466E+00  -0.7306835E-01
 0.4720000E+02   0.1004880E+01  -0.4266805E+01   0.1002095E+01  -0.7476408E-01
 0.4740000E+02   0.1007981E+01  -0.4347934E+01   0.1005080E+01  -0.7641803E-01
 0.4760000E+02   0.1011158E+01  -0.4425583E+01   0.1008143E+01  -0.7802524E-01
 0.4780000E+02   0.1014456E+01  -0.4499910E+01   0.1011329E+01  -0.7959171E-01
 0.4800000E+02   0.1017921E+01  -0.4571697E+01   0.1014682E+01  -0.8113495E-01
 0.4820000E+02   0.1021599E+01  -0.4642354E+01   0.1018248E+01  -0.8268389E-01
 0.4840000E+02   0.1025534E+01  -0.4713903E+01   0.1022065E+01  -0.8427873E-01
 0.4860000E+02   0.1029764E+01  -0.4788970E+01   0.1026169E+01  -0.8597091E-01
 0.4880000E+02   0.1034324E+01  -0.4870792E+01   0.1030588E+01  -0.8782337E-01
 0.4900000E+02   0.1039236E+01  -0.4963207E+01   0.1035339E+01  -0.8991052E-01
 0.4920000E+02   0.1044511E+01  -0.5070605E+01   0.1040424E+01  -0.9231732E-01
 0.4940000E+02   0.1050144E+01  -0.5197785E+01   0.1045825E+01  -0.9513681E-01
 0.4960000E+02   0.1056105E+01  -0.5349711E+01   0.1051505E+01  -0.9846538E-01
 0.4980000E+02   0.1062341E+01  -0.5531151E+01   0.1057395E+01  -0.1023958E+00
 0.5000000E+02   0.1068773E+01  -0.5746239E+01   0.1063403E+01  -0.1070085E+00
 0.5020000E+02   0.1075300E+01  -0.5998038E+01   0.1069413E+01  -0.1123628E+00
 0.5040000E+02   0.1081803E+01  -0.6288191E+01   0.1075295E+01  -0.1184893E+00
 0.5060000E+02   0.1088158E+01  -0.6616751E+01   0.1080910E+01  -0.1253858E+00
 0.5080000E+02   0.1094243E+01  -0.6982223E+01   0.1086128E+01  -0.1330177E+00
 0.5100000E+02   0.1099948E+01  -0.7381831E+01   0.1090832E+01  -0.1413226E+00
 0.5120000E+02   0.1105184E+01  -0.7811940E+01   0.1094928E+01  -0.1502189E+00
 0.5140000E+02   0.1109883E+01  -0.8268553E+01   0.1098346E+01  -0.1596157E+00
 0.5160000E+02   0.1113997E+01  -0.8747766E+01   0.1101038E+01  -0.1694221E+00
 0.5180000E+02   0.1117494E+01  -0.9246097E+01   0.1102975E+01  -0.1795537E+00
 0.5200000E+02   0.1120350E+01  -0.9760640E+01   0.1104132E+01  -0.1899357E+00
 0.5220000E+02   0.1122542E+01  -0.1028902E+02   0.1104491E+01  -0.2005013E+00
 0.5240000E+02   0.1124043E+01  -0.1082919E+02   0.1104026E+01  -0.2111872E+00
 0.5260000E+02   0.1124817E+01  -0.1137914E+02   0.1102707E+01  -0.2219269E+00
 0.5280000E+02   0.1124821E+01  -0.1193653E+02   0.1100500E+01  -0.2326445E+00
 0.5300000E+02   0.1124006E+01  -0.1249841E+02   0.1097370E+01  -0.2432490E+00
 0.5320000E+02   0.1122325E+01  -0.1306097E+02   0.1093290E+01  -0.2536316E+00
 0.5340000E+02   0.1119735E+01  -0.1361942E+02   0.1088249E+01  -0.2636656E+00
 0.5360000E+02   0.1116208E+01  -0.1416801E+02   0.1082256E+01  -0.2732100E+00
 0.5380000E+02   0.1111740E+01  -0.1470013E+02   0.1075349E+01  -0.2821151E+00
 0.5400000E+02   0.1106348E+01  -0.1520853E+02   0.1067601E+01  -0.2902314E+00
 0.5420000E+02   0.1100083E+01  -0.1568570E+02   0.1059115E+01  -0.2974186E+00
 0.5440000E+02   0.1093026E+01  -0.1612420E+02   0.1050029E+01  -0.3035556E+00
 0.5460000E+02   0.1085288E+01  -0.1651716E+02   0.1040503E+01  -0.3085501E+00
 0.5480000E+02   0.1077004E+01  -0.1685871E+02   0.1030718E+01  -0.3123448E+00
 0.5500000E+02   0.1068327E+01  -0.1714430E+02   0.1020856E+01  -0.3149204E+00
 0.5520000E+02   0.1059413E+01  -0.1737090E+02   0.1011096E+01  -0.3162942E+00
 0.5540000E+02   0.1050420E+01  -0.1753699E+02   0.1001599E+01  -0.3165140E+00
 0.5560000E+02   0.1041492E+01  -0.1764234E+02   0.9925071E+00  -0.3156492E+00
 0.5580000E+02   0.1032758E+01  -0.1768763E+02   0.9839370E+00  -0.3137803E+00
 0.5600000E+02   0.1024337E+01  -0.1767407E+02   0.9759871E+00  -0.3109907E+00
 0.5620000E+02   0.1016334E+01  -0.1760309E+02   0.9687431E+00  -0.3073610E+00
 0.5640000E+02   0.1008853E+01  -0.1747625E+02   0.9622860E+00  -0.3029692E+00
 0.5660000E+02   0.1002004E+01  -0.1729544E+02   0.9566981E+00  -0.2978947E+00
 0.5680000E+02   0.9959038E+00  -0.1706325E+02   0.9520655E+00  -0.2922252E+00
 0.5700000E+02   0.9906760E+00  -0.1678355E+02   0.9484757E+00  -0.2860645E+00
 0.5720000E+02   0.9864471E+00  -0.1646194E+02   0.9460108E+00  -0.2795377E+00
 0.5740000E+02   0.9833349E+00  -0.1610602E+02   0.9447391E+00  -0.2727925E+00
 0.5760000E+02   0.9814394E+00  -0.1572533E+02   0.9447061E+00  -0.2659956E+00
 0.5780000E+02   0.9808324E+00  -0.1533101E+02   0.9459289E+00  -0.2593273E+00
 0.5800000E+02   0.9815521E+00  -0.1493525E+02   0.9483930E+00  -0.2529727E+00
