  Freq              AMPL              PHASE          REAL          IMAG
 0.1320000E+02   0.1281895E+01  -0.3790396E+01   0.1279091E+01  -0.8474177E-01
 0.1340000E+02   0.1301727E+01  -0.4303475E+01   0.1298056E+01  -0.9768053E-01
 0.1360000E+02   0.1320941E+01  -0.4998612E+01   0.1315917E+01  -0.1150957E+00
 0.1380000E+02   0.1337317E+01  -0.5911439E+01   0.1330205E+01  -0.1377317E+00
 0.1400000E+02   0.1347120E+01  -0.7012615E+01   0.1337042E+01  -0.1644670E+00
 0.1420000E+02   0.1346793E+01  -0.8136857E+01   0.1333235E+01  -0.1906225E+00
 0.1440000E+02   0.1336194E+01  -0.9024594E+01   0.1319653E+01  -0.2095932E+00
 0.1460000E+02   0.1318868E+01  -0.9440689E+01   0.1301005E+01  -0.2163294E+00
 0.1480000E+02   0.1301740E+01  -0.9228718E+01   0.1284890E+01  -0.2087678E+00
 0.1500000E+02   0.1293556E+01  -0.8491030E+01   0.1279377E+01  -0.1909994E+00
 0.1520000E+02   0.1298034E+01  -0.7581968E+01   0.1286685E+01  -0.1712683E+00
 0.1540000E+02   0.1312684E+01  -0.6790334E+01   0.1303476E+01  -0.1552071E+00
 0.1560000E+02   0.1333512E+01  -0.6212823E+01   0.1325679E+01  -0.1443151E+00
 0.1580000E+02   0.1357736E+01  -0.5837351E+01   0.1350695E+01  -0.1380883E+00
 0.1600000E+02   0.1383884E+01  -0.5624854E+01   0.1377220E+01  -0.1356408E+00
 0.1620000E+02   0.1411222E+01  -0.5538993E+01   0.1404632E+01  -0.1362156E+00
 0.1640000E+02   0.1439398E+01  -0.5549413E+01   0.1432651E+01  -0.1391958E+00
 0.1660000E+02   0.1468325E+01  -0.5631023E+01   0.1461240E+01  -0.1440746E+00
 0.1680000E+02   0.1498143E+01  -0.5765329E+01   0.1490565E+01  -0.1504949E+00
 0.1700000E+02   0.1529121E+01  -0.5942812E+01   0.1520903E+01  -0.1583187E+00
 0.1720000E+02   0.1561513E+01  -0.6161226E+01   0.1552494E+01  -0.1675918E+00
 0.1740000E+02   0.1595513E+01  -0.6420984E+01   0.1585504E+01  -0.1784308E+00
 0.1760000E+02   0.1631297E+01  -0.6723079E+01   0.1620080E+01  -0.1909772E+00
 0.1780000E+02   0.1669056E+01  -0.7069303E+01   0.1656368E+01  -0.2054104E+00
 0.1800000E+02   0.1708995E+01  -0.7462805E+01   0.1694518E+01  -0.2219686E+00
 0.1820000E+02   0.1751319E+01  -0.7908370E+01   0.1734663E+01  -0.2409627E+00
 0.1840000E+02   0.1796213E+01  -0.8412422E+01   0.1776887E+01  -0.2627816E+00
 0.1860000E+02   0.1843802E+01  -0.8982583E+01   0.1821189E+01  -0.2878805E+00
 0.1880000E+02   0.1894101E+01  -0.9626268E+01   0.1867432E+01  -0.3167331E+00
 0.1900000E+02   0.1946999E+01  -0.1034780E+02   0.1915332E+01  -0.3497258E+00
 0.1920000E+02   0.2002313E+01  -0.1114466E+02   0.1964554E+01  -0.3870205E+00
 0.1940000E+02   0.2060010E+01  -0.1200589E+02   0.2014950E+01  -0.4285072E+00
 0.1960000E+02   0.2120491E+01  -0.1291586E+02   0.2066841E+01  -0.4739721E+00
 0.1980000E+02   0.2184832E+01  -0.1386308E+02   0.2121190E+01  -0.5234910E+00
 0.2000000E+02   0.2254818E+01  -0.1485407E+02   0.2179466E+01  -0.5780406E+00
 0.2020000E+02   0.2332432E+01  -0.1592529E+02   0.2242914E+01  -0.6399811E+00
 0.2040000E+02   0.2418962E+01  -0.1713713E+02   0.2311566E+01  -0.7127705E+00
 0.2060000E+02   0.2514519E+01  -0.1855451E+02   0.2383818E+01  -0.8001368E+00
 0.2080000E+02   0.2618037E+01  -0.2023311E+02   0.2456486E+01  -0.9054230E+00
 0.2100000E+02   0.2727241E+01  -0.2221379E+02   0.2524824E+01  -0.1031071E+01
 0.2120000E+02   0.2838422E+01  -0.2451446E+02   0.2582557E+01  -0.1177726E+01
 0.2140000E+02   0.2946513E+01  -0.2711306E+02   0.2622717E+01  -0.1342867E+01
 0.2160000E+02   0.3046318E+01  -0.2992967E+02   0.2640056E+01  -0.1519920E+01
 0.2180000E+02   0.3135231E+01  -0.3283115E+02   0.2634447E+01  -0.1699813E+01
 0.2200000E+02   0.3215978E+01  -0.3567761E+02   0.2612376E+01  -0.1875635E+01
 0.2220000E+02   0.3296971E+01  -0.3839270E+02   0.2584075E+01  -0.2047577E+01
 0.2240000E+02   0.3389757E+01  -0.4101514E+02   0.2557694E+01  -0.2224556E+01
 0.2260000E+02   0.3504881E+01  -0.4370822E+02   0.2533566E+01  -0.2421824E+01
 0.2280000E+02   0.3647573E+01  -0.4671892E+02   0.2500696E+01  -0.2655430E+01
 0.2300000E+02   0.3815105E+01  -0.5030163E+02   0.2436883E+01  -0.2935410E+01
 0.2320000E+02   0.3996534E+01  -0.5465196E+02   0.2312162E+01  -0.3259784E+01
 0.2340000E+02   0.4173667E+01  -0.5987516E+02   0.2094704E+01  -0.3609946E+01
 0.2360000E+02   0.4322594E+01  -0.6597379E+02   0.1759964E+01  -0.3948082E+01
 0.2380000E+02   0.4416844E+01  -0.7283789E+02   0.1303306E+01  -0.4220179E+01
 0.2400000E+02   0.4433387E+01  -0.8024331E+02   0.7513023E+00  -0.4369264E+01
 0.2420000E+02   0.4360177E+01  -0.8787722E+02   0.1615056E+00  -0.4357185E+01
 0.2440000E+02   0.4200949E+01  -0.9539768E+02  -0.3951747E+00  -0.4182321E+01
 0.2460000E+02   0.3973524E+01  -0.1025057E+03  -0.8604153E+00  -0.3879250E+01
 0.2480000E+02   0.3702667E+01  -0.1089950E+03  -0.1205167E+01  -0.3501045E+01
 0.2500000E+02   0.3412325E+01  -0.1147607E+03  -0.1429182E+01  -0.3098612E+01
 0.2520000E+02   0.3121082E+01  -0.1197759E+03  -0.1549955E+01  -0.2709021E+01
 0.2540000E+02   0.2841326E+01  -0.1240591E+03  -0.1591279E+01  -0.2353925E+01
 0.2560000E+02   0.2580424E+01  -0.1276517E+03  -0.1576278E+01  -0.2043021E+01
 0.2580000E+02   0.2342175E+01  -0.1306094E+03  -0.1524520E+01  -0.1778095E+01
 0.2600000E+02   0.2127783E+01  -0.1330009E+03  -0.1451168E+01  -0.1556140E+01
 0.2620000E+02   0.1936522E+01  -0.1349015E+03  -0.1366971E+01  -0.1371680E+01
 0.2640000E+02   0.1766430E+01  -0.1363823E+03  -0.1278823E+01  -0.1218560E+01
 0.2660000E+02   0.1615029E+01  -0.1374993E+03  -0.1190710E+01  -0.1091112E+01
 0.2680000E+02   0.1479886E+01  -0.1382892E+03  -0.1104754E+01  -0.9846734E+00
