  Freq              AMPL              PHASE          REAL          IMAG
 0.1860000E+02   0.6409587E+00  -0.1729739E+02   0.6119709E+00  -0.1905772E+00
 0.1880000E+02   0.6798898E+00  -0.1792255E+02   0.6468970E+00  -0.2092233E+00
 0.1900000E+02   0.7212391E+00  -0.1878770E+02   0.6828103E+00  -0.2322840E+00
 0.1920000E+02   0.7651077E+00  -0.1991056E+02   0.7193737E+00  -0.2605596E+00
 0.1940000E+02   0.8114877E+00  -0.2129765E+02   0.7560681E+00  -0.2947429E+00
 0.1960000E+02   0.8604966E+00  -0.2293482E+02   0.7924733E+00  -0.3353215E+00
 0.1980000E+02   0.9129040E+00  -0.2480099E+02   0.8287071E+00  -0.3829337E+00
 0.2000000E+02   0.9704802E+00  -0.2691613E+02   0.8653483E+00  -0.4393225E+00
 0.2020000E+02   0.1035512E+01  -0.2938266E+02   0.9023063E+00  -0.5080637E+00
 0.2040000E+02   0.1109814E+01  -0.3237167E+02   0.9373410E+00  -0.5942047E+00
 0.2060000E+02   0.1194118E+01  -0.3607920E+02   0.9650910E+00  -0.7032200E+00
 0.2080000E+02   0.1287833E+01  -0.4070160E+02   0.9763267E+00  -0.8398210E+00
 0.2100000E+02   0.1388560E+01  -0.4643044E+02   0.9570434E+00  -0.1006064E+01
 0.2120000E+02   0.1491147E+01  -0.5344072E+02   0.8882081E+00  -0.1197751E+01
 0.2140000E+02   0.1586766E+01  -0.6185533E+02   0.7484769E+00  -0.1399146E+01
 0.2160000E+02   0.1663272E+01  -0.7169336E+02   0.5224378E+00  -0.1579093E+01
 0.2180000E+02   0.1708127E+01  -0.8284168E+02   0.2128522E+00  -0.1694813E+01
 0.2200000E+02   0.1713042E+01  -0.9509534E+02  -0.1521408E+00  -0.1706272E+01
 0.2220000E+02   0.1677031E+01  -0.1082487E+03  -0.5251501E+00  -0.1592686E+01
 0.2240000E+02   0.1606330E+01  -0.1221619E+03  -0.8550709E+00  -0.1359834E+01
 0.2260000E+02   0.1512823E+01  -0.1367872E+03  -0.1102569E+01  -0.1035846E+01
 0.2280000E+02   0.1411677E+01  -0.1521891E+03  -0.1248617E+01  -0.6586248E+00
 0.2300000E+02   0.1318216E+01  -0.1685238E+03  -0.1291862E+01  -0.2622726E+00
 0.2320000E+02   0.1245370E+01   0.1740763E+03  -0.1238720E+01   0.1285267E+00
 0.2340000E+02   0.1202165E+01   0.1556850E+03  -0.1095527E+01   0.4949959E+00
 0.2360000E+02   0.1192396E+01   0.1367069E+03  -0.8678919E+00   0.8176627E+00
 0.2380000E+02   0.1213349E+01   0.1178154E+03  -0.5661776E+00   0.1073154E+01
 0.2400000E+02   0.1256085E+01   0.9972359E+02  -0.2121466E+00   0.1238040E+01
 0.2420000E+02   0.1308304E+01   0.8297885E+02   0.1599214E+00   0.1298493E+01
 0.2440000E+02   0.1358556E+01   0.6789842E+02   0.5111563E+00   0.1258726E+01
 0.2460000E+02   0.1399363E+01   0.5460106E+02   0.8106038E+00   0.1140675E+01
 0.2480000E+02   0.1427914E+01   0.4305913E+02   0.1043304E+01   0.9749121E+00
 0.2500000E+02   0.1444772E+01   0.3314854E+02   0.1209644E+01   0.7900181E+00
 0.2520000E+02   0.1452086E+01   0.2469885E+02   0.1319244E+01   0.6067525E+00
 0.2540000E+02   0.1452450E+01   0.1753731E+02   0.1384942E+01   0.4376621E+00
 0.2560000E+02   0.1448676E+01   0.1150975E+02   0.1419544E+01   0.2890610E+00
 0.2580000E+02   0.1443838E+01   0.6471141E+01   0.1434639E+01   0.1627246E+00
 0.2600000E+02   0.1440950E+01   0.2262422E+01   0.1439827E+01   0.5688361E-01
 0.2620000E+02   0.1442234E+01  -0.1298109E+01   0.1441864E+01  -0.3267286E-01
 0.2640000E+02   0.1448520E+01  -0.4397311E+01   0.1444256E+01  -0.1110613E+00
 0.2660000E+02   0.1459142E+01  -0.7195661E+01   0.1447651E+01  -0.1827694E+00
 0.2680000E+02   0.1472342E+01  -0.9798882E+01   0.1450863E+01  -0.2505784E+00
 0.2700000E+02   0.1486064E+01  -0.1224422E+02   0.1452260E+01  -0.3151631E+00
 0.2720000E+02   0.1498940E+01  -0.1451023E+02   0.1451129E+01  -0.3755639E+00
 0.2740000E+02   0.1510977E+01  -0.1655149E+02   0.1448368E+01  -0.4304422E+00
 0.2760000E+02   0.1523447E+01  -0.1833980E+02   0.1446066E+01  -0.4793555E+00
 0.2780000E+02   0.1538132E+01  -0.1988536E+02   0.1446421E+01  -0.5231791E+00
 0.2800000E+02   0.1556571E+01  -0.2123068E+02   0.1450926E+01  -0.5636712E+00
 0.2820000E+02   0.1579726E+01  -0.2243237E+02   0.1460189E+01  -0.6028115E+00
 0.2840000E+02   0.1608012E+01  -0.2354450E+02   0.1474145E+01  -0.6423382E+00
 0.2860000E+02   0.1641534E+01  -0.2460903E+02   0.1492434E+01  -0.6835742E+00
 0.2880000E+02   0.1680396E+01  -0.2565591E+02   0.1514726E+01  -0.7275534E+00
 0.2900000E+02   0.1724857E+01  -0.2671119E+02   0.1540786E+01  -0.7753117E+00
 0.2920000E+02   0.1775220E+01  -0.2780380E+02   0.1570271E+01  -0.8280429E+00
 0.2940000E+02   0.1831608E+01  -0.2896373E+02   0.1602522E+01  -0.8869669E+00
 0.2960000E+02   0.1893898E+01  -0.3021419E+02   0.1636613E+01  -0.9530741E+00
 0.2980000E+02   0.1961907E+01  -0.3156609E+02   0.1671617E+01  -0.1027023E+01
 0.3000000E+02   0.2035721E+01  -0.3301975E+02   0.1706917E+01  -0.1109322E+01
 0.3020000E+02   0.2115987E+01  -0.3457379E+02   0.1742295E+01  -0.1200753E+01
 0.3040000E+02   0.2203999E+01  -0.3623760E+02   0.1777685E+01  -0.1302861E+01
 0.3060000E+02   0.2301455E+01  -0.3804140E+02   0.1812547E+01  -0.1418227E+01
 0.3080000E+02   0.2409937E+01  -0.4003787E+02   0.1845095E+01  -0.1550298E+01
 0.3100000E+02   0.2530362E+01  -0.4229464E+02   0.1871693E+01  -0.1702790E+01
 0.3120000E+02   0.2662582E+01  -0.4488274E+02   0.1886579E+01  -0.1878872E+01
 0.3140000E+02   0.2805167E+01  -0.4786706E+02   0.1881855E+01  -0.2080285E+01
 0.3160000E+02   0.2955239E+01  -0.5130072E+02   0.1847713E+01  -0.2306382E+01
 0.3180000E+02   0.3108268E+01  -0.5522129E+02   0.1772982E+01  -0.2553011E+01
 0.3200000E+02   0.3257884E+01  -0.5964635E+02   0.1646326E+01  -0.2811302E+01
 0.3220000E+02   0.3395882E+01  -0.6456701E+02   0.1458379E+01  -0.3066781E+01
 0.3240000E+02   0.3512700E+01  -0.6994051E+02   0.1204841E+01  -0.3299609E+01
 0.3260000E+02   0.3598575E+01  -0.7568497E+02   0.8897593E+00  -0.3486843E+01
 0.3280000E+02   0.3645325E+01  -0.8168078E+02   0.5274356E+00  -0.3606967E+01
 0.3300000E+02   0.3648211E+01  -0.8778150E+02   0.1412236E+00  -0.3645477E+01
 0.3320000E+02   0.3607094E+01  -0.9383300E+02  -0.2411289E+00  -0.3599025E+01
 0.3340000E+02   0.3526297E+01  -0.9969440E+02  -0.5938037E+00  -0.3475941E+01
 0.3360000E+02   0.3413308E+01  -0.1052537E+03  -0.8980208E+00  -0.3293058E+01
 0.3380000E+02   0.3277006E+01  -0.1104342E+03  -0.1144107E+01  -0.3070797E+01
 0.3400000E+02   0.3126124E+01  -0.1151928E+03  -0.1330684E+01  -0.2828769E+01
 0.3420000E+02   0.2968263E+01  -0.1195147E+03  -0.1462305E+01  -0.2583070E+01
 0.3440000E+02   0.2809448E+01  -0.1234066E+03  -0.1546818E+01  -0.2345283E+01
 0.3460000E+02   0.2654057E+01  -0.1268905E+03  -0.1593198E+01  -0.2122672E+01
 0.3480000E+02   0.2504980E+01  -0.1299977E+03  -0.1610092E+01  -0.1918992E+01
 0.3500000E+02   0.2363901E+01  -0.1327636E+03  -0.1605031E+01  -0.1735483E+01
 0.3520000E+02   0.2231599E+01  -0.1352243E+03  -0.1584146E+01  -0.1571788E+01
 0.3540000E+02   0.2108250E+01  -0.1374133E+03  -0.1552209E+01  -0.1426663E+01
 0.3560000E+02   0.1993661E+01  -0.1393605E+03  -0.1512835E+01  -0.1298466E+01
 0.3580000E+02   0.1887445E+01  -0.1410921E+03  -0.1468728E+01  -0.1185448E+01
 0.3600000E+02   0.1789124E+01  -0.1426314E+03  -0.1421902E+01  -0.1085892E+01
 0.3620000E+02   0.1698184E+01  -0.1439997E+03  -0.1373855E+01  -0.9981739E+00
 0.3640000E+02   0.1614086E+01  -0.1452171E+03  -0.1325681E+01  -0.9207849E+00
 0.3660000E+02   0.1536284E+01  -0.1463026E+03  -0.1278156E+01  -0.8523408E+00
 0.3680000E+02   0.1464222E+01  -0.1472742E+03  -0.1231803E+01  -0.7915862E+00
 0.3700000E+02   0.1397343E+01  -0.1481490E+03  -0.1186936E+01  -0.7373939E+00
 0.3720000E+02   0.1335083E+01  -0.1489425E+03  -0.1143699E+01  -0.6887660E+00
 0.3740000E+02   0.1276884E+01  -0.1496679E+03  -0.1102095E+01  -0.6448403E+00
 0.3760000E+02   0.1222205E+01  -0.1503351E+03  -0.1062016E+01  -0.6049011E+00
 0.3780000E+02   0.1170549E+01  -0.1509502E+03  -0.1023291E+01  -0.5683837E+00
 0.3800000E+02   0.1121487E+01  -0.1515153E+03  -0.9857247E+00  -0.5348652E+00
 0.3820000E+02   0.1074672E+01  -0.1520297E+03  -0.9491403E+00  -0.5040364E+00
 0.3840000E+02   0.1029830E+01  -0.1524910E+03  -0.9133962E+00  -0.4756655E+00
 0.3860000E+02   0.9867472E+00  -0.1528964E+03  -0.8783866E+00  -0.4495632E+00
 0.3880000E+02   0.9452430E+00  -0.1532428E+03  -0.8440289E+00  -0.4255578E+00
 0.3900000E+02   0.9051498E+00  -0.1535277E+03  -0.8102449E+00  -0.4034840E+00
 0.3920000E+02   0.8662957E+00  -0.1537477E+03  -0.7769416E+00  -0.3831840E+00
 0.3940000E+02   0.8284968E+00  -0.1538976E+03  -0.7439979E+00  -0.3645191E+00
 0.3960000E+02   0.7915631E+00  -0.1539684E+03  -0.7112609E+00  -0.3473903E+00
 0.3980000E+02   0.7553178E+00  -0.1539451E+03  -0.6785574E+00  -0.3317602E+00
 0.4000000E+02   0.7196278E+00  -0.1538048E+03  -0.6457187E+00  -0.3176656E+00
 0.4020000E+02   0.6844348E+00  -0.1535165E+03  -0.6126124E+00  -0.3052164E+00
 0.4040000E+02   0.6497785E+00  -0.1530414E+03  -0.5791698E+00  -0.2945749E+00
 0.4060000E+02   0.6158044E+00  -0.1523343E+03  -0.5454006E+00  -0.2859251E+00
 0.4080000E+02   0.5827561E+00  -0.1513463E+03  -0.5113885E+00  -0.2794396E+00
 0.4100000E+02   0.5509599E+00  -0.1500269E+03  -0.4772745E+00  -0.2752561E+00
 0.4120000E+02   0.5208084E+00  -0.1483264E+03  -0.4432355E+00  -0.2734661E+00
 0.4140000E+02   0.4927477E+00  -0.1462001E+03  -0.4094660E+00  -0.2741129E+00
 0.4160000E+02   0.4672634E+00  -0.1436137E+03  -0.3761637E+00  -0.2771931E+00
 0.4180000E+02   0.4448590E+00  -0.1405512E+03  -0.3435169E+00  -0.2826582E+00
 0.4200000E+02   0.4260208E+00  -0.1370235E+03  -0.3116908E+00  -0.2904179E+00
 0.4220000E+02   0.4111739E+00  -0.1330746E+03  -0.2808111E+00  -0.3003483E+00
 0.4240000E+02   0.4006385E+00  -0.1287830E+03  -0.2509489E+00  -0.3123073E+00
 0.4260000E+02   0.3946057E+00  -0.1242544E+03  -0.2221111E+00  -0.3261599E+00
 0.4280000E+02   0.3931452E+00  -0.1196088E+03  -0.1942431E+00  -0.3418081E+00
 0.4300000E+02   0.3962453E+00  -0.1149658E+03  -0.1672458E+00  -0.3592202E+00
 0.4320000E+02   0.4038640E+00  -0.1104348E+03  -0.1410059E+00  -0.3784487E+00
 0.4340000E+02   0.4159708E+00  -0.1061106E+03  -0.1154290E+00  -0.3996346E+00
 0.4360000E+02   0.4325649E+00  -0.1020725E+03  -0.9047031E-01  -0.4229982E+00
 0.4380000E+02   0.4536734E+00  -0.9838501E+02  -0.6615654E-01  -0.4488239E+00
 0.4400000E+02   0.4793397E+00  -0.9509899E+02  -0.4260212E-01  -0.4774428E+00
 0.4420000E+02   0.5096105E+00  -0.9225164E+02  -0.2002178E-01  -0.5092170E+00
 0.4440000E+02   0.5445259E+00  -0.8986784E+02   0.1256051E-02  -0.5445244E+00
 0.4460000E+02   0.5841103E+00  -0.8796193E+02   0.2077303E-01  -0.5837408E+00
 0.4480000E+02   0.6283609E+00  -0.8654008E+02   0.3792173E-01  -0.6272155E+00
 0.4500000E+02   0.6772300E+00  -0.8560262E+02   0.5192553E-01  -0.6752364E+00
 0.4520000E+02   0.7306006E+00  -0.8514594E+02   0.6182200E-01  -0.7279802E+00
 0.4540000E+02   0.7882522E+00  -0.8516369E+02   0.6645707E-01  -0.7854458E+00
 0.4560000E+02   0.8498208E+00  -0.8564718E+02   0.6449962E-01  -0.8473696E+00
 0.4580000E+02   0.9147543E+00  -0.8658510E+02   0.5448822E-01  -0.9131300E+00
 0.4600000E+02   0.9822705E+00  -0.8796258E+02   0.3492192E-01  -0.9816495E+00
 0.4620000E+02   0.1051324E+01  -0.8975997E+02   0.4404308E-02  -0.1051315E+01
 0.4640000E+02   0.1120593E+01  -0.9195135E+02  -0.3815725E-01  -0.1119943E+01
 0.4660000E+02   0.1188497E+01  -0.9450297E+02  -0.9330988E-01  -0.1184828E+01
 0.4680000E+02   0.1253256E+01  -0.9737198E+02  -0.1608060E+00  -0.1242896E+01
 0.4700000E+02   0.1313012E+01  -0.1005058E+03  -0.2394070E+00  -0.1291001E+01
 0.4720000E+02   0.1365989E+01  -0.1038425E+03  -0.3268174E+00  -0.1326316E+01
 0.4740000E+02   0.1410687E+01  -0.1073131E+03  -0.4198116E+00  -0.1346772E+01
 0.4760000E+02   0.1446062E+01  -0.1108451E+03  -0.5145707E+00  -0.1351411E+01
 0.4780000E+02   0.1471649E+01  -0.1143667E+03  -0.6071651E+00  -0.1340560E+01
 0.4800000E+02   0.1487593E+01  -0.1178118E+03  -0.6940652E+00  -0.1315753E+01
 0.4820000E+02   0.1494589E+01  -0.1211241E+03  -0.7725442E+00  -0.1279442E+01
 0.4840000E+02   0.1493748E+01  -0.1242594E+03  -0.8408907E+00  -0.1234580E+01
 0.4860000E+02   0.1486438E+01  -0.1271863E+03  -0.8984151E+00  -0.1184208E+01
 0.4880000E+02   0.1474118E+01  -0.1298863E+03  -0.9453015E+00  -0.1131119E+01
 0.4900000E+02   0.1458216E+01  -0.1323521E+03  -0.9823777E+00  -0.1077649E+01
 0.4920000E+02   0.1440030E+01  -0.1345859E+03  -0.1010869E+01  -0.1025588E+01
 0.4940000E+02   0.1420678E+01  -0.1365973E+03  -0.1032182E+01  -0.9761793E+00
 0.4960000E+02   0.1401071E+01  -0.1384010E+03  -0.1047735E+01  -0.9301900E+00
 0.4980000E+02   0.1381918E+01  -0.1400150E+03  -0.1058843E+01  -0.8880025E+00
 0.5000000E+02   0.1363741E+01  -0.1414584E+03  -0.1066658E+01  -0.8497232E+00
 0.5020000E+02   0.1346920E+01  -0.1427500E+03  -0.1072151E+01  -0.8152829E+00
 0.5040000E+02   0.1331730E+01  -0.1439070E+03  -0.1076120E+01  -0.7845184E+00
 0.5060000E+02   0.1318389E+01  -0.1449452E+03  -0.1079238E+01  -0.7572291E+00
 0.5080000E+02   0.1307098E+01  -0.1458791E+03  -0.1082089E+01  -0.7332046E+00
 0.5100000E+02   0.1298060E+01  -0.1467231E+03  -0.1085215E+01  -0.7122279E+00
 0.5120000E+02   0.1291491E+01  -0.1474926E+03  -0.1089143E+01  -0.6940582E+00
 0.5140000E+02   0.1287610E+01  -0.1482058E+03  -0.1094399E+01  -0.6784039E+00
 0.5160000E+02   0.1286619E+01  -0.1488838E+03  -0.1101502E+01  -0.6648919E+00
 0.5180000E+02   0.1288663E+01  -0.1495517E+03  -0.1110939E+01  -0.6530438E+00
 0.5200000E+02   0.1293801E+01  -0.1502368E+03  -0.1123129E+01  -0.6422637E+00
 0.5220000E+02   0.1301971E+01  -0.1509680E+03  -0.1138377E+01  -0.6318446E+00
 0.5240000E+02   0.1312969E+01  -0.1517727E+03  -0.1156829E+01  -0.6209963E+00
 0.5260000E+02   0.1326453E+01  -0.1526749E+03  -0.1178442E+01  -0.6088939E+00
 0.5280000E+02   0.1341963E+01  -0.1536926E+03  -0.1202975E+01  -0.5947402E+00
 0.5300000E+02   0.1358970E+01  -0.1548369E+03  -0.1230005E+01  -0.5778291E+00
 0.5320000E+02   0.1376930E+01  -0.1561116E+03  -0.1258977E+01  -0.5575959E+00
 0.5340000E+02   0.1395338E+01  -0.1575148E+03  -0.1289263E+01  -0.5336395E+00
 0.5360000E+02   0.1413768E+01  -0.1590406E+03  -0.1320225E+01  -0.5057125E+00
 0.5380000E+02   0.1431882E+01  -0.1606819E+03  -0.1351263E+01  -0.4736836E+00
 0.5400000E+02   0.1449425E+01  -0.1624321E+03  -0.1381824E+01  -0.4374879E+00
 0.5420000E+02   0.1466183E+01  -0.1642864E+03  -0.1411388E+01  -0.3970843E+00
 0.5440000E+02   0.1481947E+01  -0.1662421E+03  -0.1439428E+01  -0.3524360E+00
 0.5460000E+02   0.1496475E+01  -0.1682978E+03  -0.1465371E+01  -0.3035217E+00
 0.5480000E+02   0.1509475E+01  -0.1704523E+03  -0.1488566E+01  -0.2503749E+00
 0.5500000E+02   0.1520600E+01  -0.1727029E+03  -0.1508285E+01  -0.1931372E+00
 0.5520000E+02   0.1529472E+01  -0.1750448E+03  -0.1523756E+01  -0.1321101E+00
 0.5540000E+02   0.1535715E+01  -0.1774700E+03  -0.1534218E+01  -0.6778917E-01
 0.5560000E+02   0.1538989E+01  -0.1799676E+03  -0.1538989E+01  -0.8705214E-03
 0.5580000E+02   0.1539032E+01   0.1774761E+03  -0.1537539E+01   0.6777258E-01
 0.5600000E+02   0.1535681E+01   0.1748765E+03  -0.1529545E+01   0.1371401E+00
 0.5620000E+02   0.1528892E+01   0.1722499E+03  -0.1514926E+01   0.2061745E+00
 0.5640000E+02   0.1518744E+01   0.1696124E+03  -0.1493853E+01   0.2738383E+00
 0.5660000E+02   0.1505432E+01   0.1669788E+03  -0.1466722E+01   0.3391905E+00
 0.5680000E+02   0.1489245E+01   0.1643616E+03  -0.1434116E+01   0.4014497E+00
 0.5700000E+02   0.1470538E+01   0.1617699E+03  -0.1396728E+01   0.4600347E+00
 0.5720000E+02   0.1449694E+01   0.1592093E+03  -0.1355295E+01   0.5145766E+00
 0.5740000E+02   0.1427085E+01   0.1566815E+03  -0.1310518E+01   0.5649013E+00
