  Freq              AMPL              PHASE          REAL          IMAG
 0.1320000E+02   0.1017133E+01  -0.2165832E+00   0.1017126E+01  -0.3844846E-02
 0.1340000E+02   0.1017862E+01  -0.2311898E+00   0.1017854E+01  -0.4107084E-02
 0.1360000E+02   0.1018606E+01  -0.2476499E+00   0.1018597E+01  -0.4402715E-02
 0.1380000E+02   0.1019356E+01  -0.2662959E+00   0.1019345E+01  -0.4737685E-02
 0.1400000E+02   0.1020092E+01  -0.2870402E+00   0.1020080E+01  -0.5110435E-02
 0.1420000E+02   0.1020797E+01  -0.3089417E+00   0.1020782E+01  -0.5504160E-02
 0.1440000E+02   0.1021462E+01  -0.3303726E+00   0.1021445E+01  -0.5889807E-02
 0.1460000E+02   0.1022094E+01  -0.3492265E+00   0.1022075E+01  -0.6229783E-02
 0.1480000E+02   0.1022737E+01  -0.3632562E+00   0.1022716E+01  -0.6484123E-02
 0.1500000E+02   0.1023462E+01  -0.3728623E+00   0.1023440E+01  -0.6660309E-02
 0.1520000E+02   0.1024308E+01  -0.3814674E+00   0.1024286E+01  -0.6819653E-02
 0.1540000E+02   0.1025261E+01  -0.3920075E+00   0.1025237E+01  -0.7014596E-02
 0.1560000E+02   0.1026290E+01  -0.4055328E+00   0.1026264E+01  -0.7263897E-02
 0.1580000E+02   0.1027375E+01  -0.4220370E+00   0.1027347E+01  -0.7567512E-02
 0.1600000E+02   0.1028508E+01  -0.4412549E+00   0.1028478E+01  -0.7920826E-02
 0.1620000E+02   0.1029686E+01  -0.4629471E+00   0.1029652E+01  -0.8319719E-02
 0.1640000E+02   0.1030907E+01  -0.4869316E+00   0.1030869E+01  -0.8761117E-02
 0.1660000E+02   0.1032174E+01  -0.5130826E+00   0.1032132E+01  -0.9242972E-02
 0.1680000E+02   0.1033491E+01  -0.5413650E+00   0.1033445E+01  -0.9764902E-02
 0.1700000E+02   0.1034865E+01  -0.5718723E+00   0.1034813E+01  -0.1032887E-01
 0.1720000E+02   0.1036298E+01  -0.6047916E+00   0.1036241E+01  -0.1093855E-01
 0.1740000E+02   0.1037797E+01  -0.6403367E+00   0.1037732E+01  -0.1159816E-01
 0.1760000E+02   0.1039364E+01  -0.6787290E+00   0.1039291E+01  -0.1231208E-01
 0.1780000E+02   0.1041006E+01  -0.7202085E+00   0.1040924E+01  -0.1308511E-01
 0.1800000E+02   0.1042728E+01  -0.7650466E+00   0.1042635E+01  -0.1392270E-01
 0.1820000E+02   0.1044537E+01  -0.8135538E+00   0.1044431E+01  -0.1483108E-01
 0.1840000E+02   0.1046440E+01  -0.8660875E+00   0.1046320E+01  -0.1581747E-01
 0.1860000E+02   0.1048446E+01  -0.9230669E+00   0.1048310E+01  -0.1689032E-01
 0.1880000E+02   0.1050567E+01  -0.9850024E+00   0.1050412E+01  -0.1805997E-01
 0.1900000E+02   0.1052815E+01  -0.1052551E+01   0.1052637E+01  -0.1933962E-01
 0.1920000E+02   0.1055203E+01  -0.1126592E+01   0.1054999E+01  -0.2074685E-01
 0.1940000E+02   0.1057746E+01  -0.1208293E+01   0.1057511E+01  -0.2230484E-01
 0.1960000E+02   0.1060455E+01  -0.1299066E+01   0.1060182E+01  -0.2404160E-01
 0.1980000E+02   0.1063333E+01  -0.1400326E+01   0.1063016E+01  -0.2598560E-01
 0.2000000E+02   0.1066386E+01  -0.1513151E+01   0.1066014E+01  -0.2815941E-01
 0.2020000E+02   0.1069626E+01  -0.1638277E+01   0.1069189E+01  -0.3057999E-01
 0.2040000E+02   0.1073084E+01  -0.1776603E+01   0.1072568E+01  -0.3326841E-01
 0.2060000E+02   0.1076809E+01  -0.1929749E+01   0.1076199E+01  -0.3626059E-01
 0.2080000E+02   0.1080868E+01  -0.2100476E+01   0.1080142E+01  -0.3961599E-01
 0.2100000E+02   0.1085347E+01  -0.2293356E+01   0.1084478E+01  -0.4343118E-01
 0.2120000E+02   0.1090350E+01  -0.2516020E+01   0.1089299E+01  -0.4786496E-01
 0.2140000E+02   0.1095971E+01  -0.2780851E+01   0.1094680E+01  -0.5317207E-01
 0.2160000E+02   0.1102240E+01  -0.3106001E+01   0.1100620E+01  -0.5972308E-01
 0.2180000E+02   0.1109040E+01  -0.3513805E+01   0.1106955E+01  -0.6797196E-01
 0.2200000E+02   0.1116062E+01  -0.4026250E+01   0.1113307E+01  -0.7836262E-01
 0.2220000E+02   0.1122836E+01  -0.4660743E+01   0.1119123E+01  -0.9123671E-01
 0.2240000E+02   0.1128784E+01  -0.5429276E+01   0.1123720E+01  -0.1068021E+00
 0.2260000E+02   0.1133239E+01  -0.6339873E+01   0.1126309E+01  -0.1251391E+00
